"","x","y","clusters","names"
"1607",-64.1925829275207,-1.44424376535626,"9","30"
"1608",-65.5661812090601,-1.63916764381452,"9","50"
"1609",61.3576364090992,14.1454047423128,"7","3 (number)"
"1610",61.5841771123201,14.6053533416777,"7","10 (number)"
"1611",9.99148164246384,20.940552847636,"1","Man"
"1612",9.91637643190743,21.1603301791346,"1","Woman"
"1613",20.1456082029579,-13.5324590019294,"10","Position"
"1614",7.25561227621375,11.0628221075742,"1","Right"
"1615",-13.3863449692279,-44.9890943786274,"2","Arundel Castle"
"1616",-13.4387104626481,12.5026764026524,"1","Religious Society of Friends"
"1617",52.5686790487846,3.74501916195028,"7","Size"
"1618",55.0790703749483,7.66488051448764,"7","Opposite"
"1619",52.2398711771191,1.04355961757666,"7","Direction"
"1620",30.3322483312561,2.93018484668482,"1","Starvation"
"1621",42.8268402987898,20.7569314807815,"7","Microsoft Word"
"1622",21.3998475240689,-35.7881851751726,"5","Ant"
"1623",22.7168168018276,-17.9926534929295,"10","Scissors"
"1624",53.077541176594,-33.9768947018218,"10","Indigo"
"1625",52.8848622744953,-33.7265069189024,"10","Violet"
"1626",-55.676667922921,10.6907475804415,"9","Malcolm IV of Scotland"
"1627",-55.8356102140131,10.674408829746,"9","David I of Scotland"
"1628",-55.4136662455708,10.0492376772071,"9","Saint Margaret of Scotland"
"1629",-55.720442147149,10.6509468266162,"9","Alexander I of Scotland"
"1630",-53.8190987563029,10.2809314516586,"9","Henry I of England"
"1631",-53.0348965926648,8.75923957685191,"9","William I of England"
"1632",-54.5203780114436,9.58895615531758,"9","Matilda of Flanders"
"1633",-54.3969513587026,12.2972756512637,"9","Robert II of France"
"1634",-55.4537981464579,9.95250985981251,"9","Adelaide of Aquitaine"
"1635",-54.671108673291,10.5407806942813,"9","William III of Aquitaine"
"1636",-28.1851688422117,0.678491831867915,"2","Basilica of St Denis"
"1637",-26.8736854972675,2.20036668837217,"2","Gothic architecture"
"1638",-27.1391277725336,1.24273416506918,"2","Cathedral"
"1639",-46.2975692594533,14.8651989398534,"9","Patron saint"
"1640",-57.7094308919332,16.4599997486485,"9","Saint David"
"1641",-18.5628306632509,15.9275753162448,"9","Saint George"
"1642",-18.1308816273313,15.8486799561886,"1","Saint Andrew"
"1643",-46.2618311723958,14.7600630285333,"1","Saint Patrick"
"1644",-71.4867325044791,11.4283259713492,"9","491"
"1645",-33.792612802525,54.4200804007104,"9","March 17"
"1646",-74.9296342447357,5.69472802321022,"9","402"
"1647",-10.6281123940158,-46.6384304566166,"2","Somerset"
"1648",-13.7617206084661,-39.4929748636121,"2","Glastonbury"
"1649",-13.9050639978305,-39.7788360348057,"2","Glastonbury Abbey"
"1650",-13.7559870371228,-41.7733491767185,"2","Somerton"
"1651",-13.4305318596539,-41.7824423258366,"2","Yeovil, Somerset"
"1652",-12.4328495309387,-43.6937692225151,"2","Bridgwater"
"1653",12.9584115520194,-17.6680865785207,"1","Street"
"1654",-12.4361633592713,-42.3714796448163,"2","Taunton"
"1655",-13.8686820329251,-41.8664187418006,"2","Shepton Mallet"
"1656",-9.82311376047641,-43.3942462340249,"2","Bath, Somerset"
"1657",-10.360433221885,-43.3893786789286,"2","Wells"
"1658",-14.6185480881606,-41.3475975929981,"2","East Coker, Somerset"
"1659",-14.0235514940655,-41.3836960412496,"2","Tatworth"
"1660",-14.0291064554654,-41.2902476763858,"2","Chard (Somerset)"
"1661",-13.9581924858295,-40.200348423643,"2","Crewkerne"
"1662",-13.9808757536514,-41.7187340576659,"2","Stoford, Somerset"
"1663",-14.868947579215,-40.8219183479161,"2","River Tone"
"1664",-14.7995269706709,-40.7725160248621,"2","River Yeo"
"1665",-15.0079881547485,-40.6842611905905,"2","River Adur"
"1666",-12.6839769236485,-46.0071810117971,"2","River Aire"
"1667",-15.3239741132782,-40.3987740466569,"2","River Aln"
"1668",-15.6317445086449,-40.1211185710595,"2","River Alt"
"1669",-15.9834137993488,-39.9850135919683,"2","River Yare"
"1670",-15.6041042134905,-39.8935706724892,"2","River Exe"
"1671",-13.5316128596536,-41.447082669602,"2","Ilminster, Somerset"
"1672",-43.4527558310728,-9.20807519393848,"2","South Cadbury"
"1673",-14.0644692134249,-40.3882624567278,"2","Watchet"
"1674",-14.0524678874819,-41.7331590467401,"2","Burnham-on-Sea"
"1675",35.5100166068971,-30.5640261372919,"10","Cheddar cheese"
"1676",-14.0292739602357,-40.5836317340552,"2","Yatton"
"1677",-14.0082371340325,-41.746923016848,"2","Backwell"
"1678",-13.9003671390142,-40.5295506854118,"2","Clevedon"
"1679",-11.6275698966324,-43.7643801825768,"2","Weston-super-Mare"
"1680",-13.7491678656966,-41.9188354502109,"2","South Somerset"
"1681",32.022601283069,-26.2533232390823,"10","Scone"
"1682",-33.5479786040919,-7.87280457144849,"2","Ankara"
"1683",18.2547483482991,23.7177693457704,"6","Johannes Gutenberg"
"1684",-49.5398905395091,12.8950631039848,"9","Elizabeth I of England"
"1685",0.573856164014526,52.3286996306528,"8","Cate Blanchett"
"1686",15.2110281904313,66.1029691421896,"8","Kylie Minogue"
"1687",14.6361165456438,58.645316860016,"8","Natalie Imbruglia"
"1688",0.457291463749237,52.5057049407407,"8","Nicole Kidman"
"1689",0.909564536445953,53.2308289459701,"8","Hugh Jackman"
"1690",0.584048330466419,50.2987735903408,"8","Mel Gibson"
"1691",0.585724741352665,52.3759151839176,"8","Natalie Portman"
"1692",1.36125851180742,60.2039898167814,"8","Alyson Hannigan"
"1693",1.81417894655314,53.3682136303042,"8","Jessica Alba"
"1694",-1.41114484567771,55.379762682573,"8","Brad Pitt"
"1695",1.44917993679166,55.2731572495873,"8","Jennifer Aniston"
"1696",2.50981043558366,56.892581420495,"8","Jennifer Love Hewitt"
"1697",2.47604636418974,53.4167833237725,"8","Katie Holmes"
"1698",0.30495711738385,53.7628683236737,"8","Sigourney Weaver"
"1699",-5.59249489620666,51.2419750140607,"8","Audrey Hepburn"
"1700",-3.6143664223393,51.0216848412927,"8","Katharine Hepburn"
"1701",-19.9463591694644,38.089320757494,"6","Charles Kay Ogden"
"1702",-24.175680382348,-1.75397885394503,"4","God Save the Queen"
"1703",12.6860121773188,-28.0234981579414,"5","Lion"
"1704",20.1220555733976,-72.2302836371363,"4","Galatasaray S.K."
"1705",25.6105985381314,21.996394991922,"7","B"
"1706",25.5235925697487,21.6872594868385,"7","C"
"1707",25.6461514505913,21.9121382627487,"7","D"
"1708",25.429489682842,21.690440276686,"7","E"
"1709",25.5936833558048,21.9109762971604,"7","F"
"1710",25.9036619517154,21.8703126479144,"7","G"
"1711",25.7636454812214,21.8862648685068,"7","H"
"1712",25.4988416538931,20.8510344202828,"7","I"
"1713",25.7004351357528,21.9156165940636,"7","J"
"1714",25.8145752129427,21.9363545472109,"7","K"
"1715",25.8552524269215,21.905455573024,"7","L"
"1716",26.1608203775242,21.9522763050288,"7","M"
"1717",25.8528913917529,21.8724553188833,"7","N"
"1718",25.5999415144291,21.4539944301257,"7","O"
"1719",25.8160933725168,21.9939184913941,"7","P"
"1720",25.2444498756576,20.4223988186882,"7","Q"
"1721",26.0253526336203,22.0225630830901,"7","R"
"1722",25.8965052935197,21.8450034630891,"7","S"
"1723",26.0151764194872,21.9971930368871,"7","T"
"1724",25.8075633957442,21.7054292274624,"7","U"
"1725",25.8860125564807,21.9074847999447,"7","V"
"1726",25.7911549567241,21.6499747623837,"7","W"
"1727",25.513423929948,20.6491568712493,"7","X"
"1728",25.7345034573666,21.4000198417096,"7","Y"
"1729",25.2516329232121,20.101785052848,"7","Z"
"1730",31.3934237347497,1.80911331942319,"10","Virus"
"1731",40.5294679421256,13.3868058378402,"7","Microprocessor"
"1732",44.0672629273081,-23.9584840903304,"10","Heat"
"1733",-58.5635540752465,19.0972676677279,"9","Shogun"
"1734",-47.9463751491273,-36.828512588407,"2","Bratislava"
"1735",-11.3392445109135,-21.2968980489785,"2","Wellington"
"1736",39.0702713900481,-12.2133404866258,"10","Biochemistry"
"1737",11.4572541272632,21.5991532759873,"1","Sadness"
"1738",14.628529773641,3.21194962312347,"7","Microeconomics"
"1739",5.83770933790403,-19.2711329109863,"10","Port (disambiguation)"
"1740",31.8639474254808,13.6065264228291,"7","Cryptography"
"1741",-11.6966662990871,-0.734510634129861,"4","Tuesday"
"1742",-11.7362169008418,-0.718322962749561,"4","Wednesday"
"1743",-11.7210217526422,-0.758848627695879,"4","Thursday"
"1744",-11.5371185974673,-0.920030021007886,"1","Friday"
"1745",-11.4309778854288,-1.00632474836976,"1","Saturday"
"1746",-23.656169976633,-13.0021876575052,"4","Laos"
"1747",17.7696538912134,20.0218517011959,"7","Yes"
"1748",-3.90222246541154,22.6485932316667,"1","Amaterasu"
"1749",35.1399779201593,-14.1774146495113,"5","Organism"
"1750",52.5494407190959,-6.66350619556983,"7","Kinetic energy"
"1751",52.1938688111513,-2.51286946756234,"7","Potential energy"
"1752",-1.93457503975397,-14.7100253787781,"1","Ship"
"1753",5.15830330986366,-16.7248530200426,"10","Boat"
"1754",-5.207523289043,-8.12334878400915,"4","Navy"
"1755",-4.88144495844942,-8.16244116976649,"4","Air force"
"1756",39.0632153826314,20.3373887269638,"7","List of words about computers"
"1757",38.2262409447796,15.9326244912202,"7","Adware"
"1758",10.8059483129704,11.8688216848316,"1","Gender"
"1759",-22.9113947140206,-5.95426091775743,"2","Dutch language"
"1760",31.8544379926942,18.5279110191467,"7","Creative Commons licenses"
"1761",-25.5169965214245,-17.9426620538179,"2","Marshall Islands"
"1762",22.4991650893735,20.796501728035,"7","Alphabet"
"1763",-12.3113269626381,-48.5643939743927,"2","County"
"1764",3.90830962586659,-6.02785141297741,"4","New York University"
"1765",21.4576664635112,-35.7451168885196,"5","Bee"
"1766",16.7633445361845,-36.7420964823087,"5","Dragonfly"
"1767",8.50467493582647,-55.5131171027281,"10","Wind"
"1768",11.5345104099698,-41.2430435293582,"5","Vertebrate"
"1769",13.357603887508,-26.4866049913737,"5","Alpha male"
"1770",-23.7784706820636,-13.4403531703682,"2","Singapore"
"1771",-36.4955526636698,-14.3291839976479,"2","Johannesburg"
"1772",34.6296585211979,-29.7300782302634,"10","Breakfast"
"1773",16.9536474426917,11.5851232412406,"10","Fast"
"1774",-14.531566042774,-41.9473643165384,"2","Town"
"1775",58.0312954995398,-4.50888357602217,"7","Condensed matter physics"
"1776",27.4585569635193,-20.3127848859727,"10","Bag"
"1777",-54.7854926543967,-2.05980956885327,"1","Julius Caesar"
"1778",-8.74432917561867,-14.5941896865619,"2","Sapporo"
"1779",-9.44127995772035,-14.0576515074018,"2","Hokkaidō Prefecture"
"1780",-7.98676810618275,10.7804665827005,"1","Hinduism"
"1781",57.4274894102734,-21.2068883786634,"9","List of elements by symbol"
"1782",56.630975973184,-20.9861163434287,"10","Periodic table (big)"
"1783",55.8372076466888,-20.4308455147693,"10","Periodic table (metals and non-metals)"
"1784",-53.6682876476833,23.0395196303749,"9","Hernán Cortés"
"1785",-14.4260884459898,14.5201636582846,"1","Bible study"
"1786",29.3947727677657,-36.0659674301209,"5","Medlar"
"1787",-9.9826749334682,13.8427155222973,"1","Atheism"
"1788",3.95358353403526,16.5075740331114,"1","Hippocrates"
"1789",16.3250218404751,8.83773386132016,"7","Commensurability"
"1790",34.8749848281739,-30.2834532321717,"1","Harvest"
"1791",42.3007508288799,-10.4168434171149,"10","ELISPOT"
"1792",39.462492378465,-13.2720431730963,"10","List of biochemistry topics"
"1793",-50.1759586148975,-6.96038317239323,"1","Aztec"
"1794",-10.954053130099,-9.00677138898669,"4","Billion"
"1795",-27.8119039660704,27.9137279654307,"4","Richard Nixon"
"1796",-27.8970254245596,27.8669600191981,"4","Gerald Ford"
"1797",-28.3430656398714,28.9493366398615,"4","John Kerry"
"1798",37.4616969973631,-8.81376527409158,"10","White blood cell"
"1799",37.495015340175,-8.75662982210278,"10","Lymphocyte"
"1800",-6.07982360791146,35.7095836033491,"6","Author"
"1801",18.1570840581108,-34.9946644448107,"5","Pedipalp"
"1802",53.7150660339549,-16.3496016960516,"10","Ionic compound"
"1803",42.2868770511423,-10.4405500396801,"10","ELISA"
"1804",3.23561326097231,18.0054986362404,"1","David Hume"
"1805",15.9130461013823,-17.0752948158737,"10","Bath"
"1806",23.7823675961121,-19.2016073797702,"10","Brush"
"1807",34.4204583476758,-25.0497952145201,"10","Starch"
"1808",14.3947063836344,13.6295275894094,"1","Thomas Hobbes"
"1809",-60.8554720974387,-18.4899323371842,"2","Trevi"
"1810",3.08357424579697,16.9767753166642,"1","Nicomachus"
"1811",23.9865996441733,38.9253456537523,"7","Logo"
"1812",45.5632374671994,2.88407756537526,"7","Picture"
"1813",-2.70467240964682,-18.4349283319145,"2","Building"
"1814",18.7517599109664,-15.8772554654604,"10","Candle"
"1815",14.5484947316321,-37.3084179756967,"5","Salamander"
"1816",15.7359098795569,-38.5992133434782,"5","Newt"
"1817",47.7519557242251,-18.7679149371011,"10","Poison"
"1818",35.2529216137951,-24.771089616527,"10","Powder"
"1819",18.2390395913831,-36.5677962177951,"5","Larva"
"1820",15.4895654546682,-39.426003321874,"5","Amphibian"
"1821",7.94841185792384,23.0540575318105,"1","Father"
"1822",18.63599921885,-40.1621517288692,"5","Gill"
"1823",16.1252282289071,-36.1293681415964,"5","Frog"
"1824",51.7304301199002,-20.1590381279498,"10","Chemical compound"
"1825",28.6983454653332,-19.8352505323902,"10","Wood"
"1826",9.01052267558269,-46.103038328123,"10","Chalk"
"1827",15.9173538037512,9.69504794230668,"1","Utilitarianism"
"1828",-14.955133341001,-42.225190298275,"2","Village"
"1829",-10.2503221346521,-42.4475753826365,"2","Chelmsford"
"1830",3.97798752003306,28.5985852078754,"1","Gangnihessou"
"1831",17.6073574884962,19.2482586373815,"7","Tomorrow"
"1832",35.5801630979222,4.84164956037979,"7","Contract bridge"
"1833",20.8793346789879,15.6441246626327,"7","No"
"1834",-27.2454102684967,13.5397516906142,"4","Leon Trotsky"
"1835",-33.6235478604698,2.99287459537777,"4","Second International"
"1836",-10.5421783735071,-46.7387957796518,"2","Devon"
"1837",22.6196275829354,20.6694831445928,"7","Roman alphabet"
"1838",9.62948985948017,-35.2835398412235,"5","Insectivore"
"1839",18.3923718676887,23.4708484240349,"7","Copy"
"1840",46.7660861277386,-22.4498833794172,"10","Vapor"
"1841",14.3662426838759,-10.8365930284173,"7","Vehicle"
"1842",50.2877224694416,28.1560524131453,"7","Line dance"
"1843",-61.391171374619,3.70406039594049,"1","Three Kingdoms of Korea"
"1844",-36.7809563598174,-41.5501209925891,"2","Eckernförde"
"1845",-40.750783217674,12.0564090903783,"9","Archduke Franz Ferdinand of Austria"
"1846",-29.5783177328085,11.9739215972314,"4","Black Hand"
"1847",-14.2659142257036,-23.0885900101752,"2","Edmonton"
"1848",1.98859347993023,2.19184095092844,"10","Autarky"
"1849",25.8494620542438,-45.082221534323,"10","Bonsai"
"1850",6.43617707073454,15.4365890474103,"1","Chastity belt"
"1851",-14.2865291128689,6.05080646708322,"1","Mount Arafat"
"1852",-24.5131015486554,19.4213375865996,"4","Ariel Sharon"
"1853",36.1742430060271,-25.8882773208742,"10","Jameson"
"1854",-35.61362927545,-8.34879126510954,"4","Syria"
"1855",16.5903031581674,4.70938132054639,"1","Psychology"
"1856",-3.4267015877674,-31.0010661881479,"2","Louisiana"
"1857",23.322436788595,15.9103215089267,"10","Synonym"
"1858",-10.2293286299955,33.8693622309832,"6","Yosa Buson"
"1859",37.37529701131,12.3060386383063,"7","Sandbox"
"1860",26.5662764994928,-21.4700466298049,"10","Chopsticks"
"1861",38.3737871590666,10.7020852333267,"7","Telephone"
"1862",35.9428384641008,4.20483369444774,"7","Checkers"
"1863",-8.59590087214778,-14.6071071309113,"2","Kobe, Hyōgo"
"1864",-47.5541165829237,-37.2900741480492,"2","Oradea"
"1865",10.7048774886453,-12.0066555455232,"4","Henry Ford"
"1866",-9.18419226052212,39.1763120558962,"6","George Orwell"
"1867",-57.9239251730918,3.11950024530887,"9","Genghis Khan"
"1868",-27.5640749234478,13.2035427748876,"4","Joseph Stalin"
"1869",-25.8946952173191,-19.31342639574,"2","Antigua and Barbuda"
"1870",-30.1967038139423,-8.24898805431893,"4","San Marino"
"1871",10.7256712476228,-16.5255854675433,"2","Philippe's"
"1872",70.8085537709489,-3.1383052154529,"7","Orbit"
"1873",-8.82424711771498,1.96064530214808,"1","Funeral"
"1874",-31.2525705790495,6.95284372168947,"4","Georgian Uprising of Texel"
"1875",59.3927401314783,-3.50019200948767,"7","Neutrino"
"1876",3.14266203671605,31.7160867410217,"6","Play (theatre)"
"1877",21.566361226471,16.4708029221319,"7","Phrasal verb"
"1878",-11.1059381218879,-2.97558752413309,"7","Season"
"1879",-28.5287822386459,2.0618177564841,"9","Carisbrooke Castle"
"1880",4.08037061478174,24.8919503577722,"1","Atlantis"
"1881",17.7062619023557,17.9821998600804,"1","Comparative"
"1882",30.0339305395988,-19.5832346133685,"10","Asbestos"
"1883",22.434050327233,20.0892902370903,"7","Syllable"
"1884",15.5024646328036,-16.9077506646254,"10","Umbrella"
"1885",36.9757494538171,17.9914736240484,"7","Usenet"
"1886",51.505883144737,3.22545341503302,"7","Diagonal"
"1887",34.1317822195295,-3.04133991935048,"10","Kwashiorkor"
"1888",1.58303820521655,-51.093225208307,"2","Popocatépetl"
"1889",-23.5973579550262,-32.7436333962008,"2","North Sea"
"1890",24.8398175493021,19.6709140085442,"1","Letter"
"1891",-22.4237624512243,27.2619969591518,"6","Anne Frank"
"1892",-25.0157727589398,22.6052608347274,"4","Jan Peter Balkenende"
"1893",7.30257872995307,12.2209937301908,"1","Toleration"
"1894",-49.9727589339539,11.568764325115,"9","William the Silent"
"1895",-39.9919394575208,3.64387553194018,"9","Simón Bolívar"
"1896",54.8946205891418,8.18904382475316,"7","Pythagorean theorem"
"1897",46.4923502896265,-26.5821924256124,"7","Temperature"
"1898",42.4500737895691,16.9405936243077,"7","Tux"
"1899",-32.489636875214,9.62519570118054,"4","Mein Kampf"
"1900",44.2247832552888,8.78372638116888,"7","Computer graphics"
"1901",18.3488874746358,-69.7038031919362,"4","FC Bayern Munich"
"1902",46.6434331701739,5.61309091824956,"7","Marine"
"1903",-21.9989726932833,-29.7909708781799,"2","Cape of Good Hope"
"1904",16.2940560690206,-17.1469881423097,"10","Hand washing"
"1905",-27.8403361393582,27.7194135644901,"4","Franklin Delano Roosevelt"
"1906",-29.5358987770298,-18.0689602133508,"2","Venezuela"
"1907",-33.641094115471,-10.5971006004844,"4","Saudi Arabia"
"1908",-29.4514245352465,-17.724895517609,"2","Colombia"
"1909",-53.8089660563373,24.9483930298988,"9","Abel Tasman"
"1910",17.110158958822,4.88896115578826,"7","Hard science"
"1911",29.811818323047,13.5026258630206,"7","Artificial intelligence"
"1912",38.7467795750761,15.2254154929017,"7","Programmer"
"1913",38.5986998062135,17.8430531250908,"7","Programming language"
"1914",43.4816772738453,21.0033925623111,"7","Visual Basic"
"1915",40.85503259332,14.6278211270019,"7","Booting"
"1916",14.0645131484411,-12.5171040463574,"10","DBS"
"1917",37.1720667287878,-34.1199194531334,"10","Tea"
"1918",21.0416067633533,17.8285620483445,"1","Interlingua"
"1919",16.2499437532719,-2.99877546585948,"1","World"
"1920",-30.4999493339297,-4.47200094585,"4","Azerbaijan"
"1921",-8.40941228947982,60.1330321531616,"8","Actor"
"1922",2.3342729802319,17.2612573881324,"1","Al-Khwarizmi"
"1923",-0.696645919086305,17.6499182117945,"1","Ptolemy"
"1924",-53.4123359290539,22.1340809798242,"9","Moctezuma II"
"1925",-41.0281861723668,4.19521624805252,"4","Antonio López de Santa Anna"
"1926",39.0120641433493,-13.0693150571385,"10","Granzyme"
"1927",-24.1280253833954,10.9128147543175,"4","Apartheid in South Africa"
"1928",-18.8907899897869,19.990596117891,"6","Dreyfus Affair"
"1929",29.8276648802841,-56.9577343211693,"4","Baseball"
"1930",22.7848470369827,11.9098316709452,"10","Antonym"
"1931",-13.8085034723692,15.5774677616007,"1","Names of God in Judaism"
"1932",22.8324911560068,-72.6919672017763,"4","Football League Championship"
"1933",-8.12408933084488,-45.3326777719829,"2","Birmingham"
"1934",-4.84584523196683,-29.9105214198846,"2","Richmond, Virginia"
"1935",-42.3533336962175,5.70099601750258,"4","American Civil War"
"1936",-45.1558550300819,-3.88389218750636,"1","Tutankhamun"
"1937",-31.3698580224705,-0.41177927073348,"4","Independence"
"1938",-7.77942626076296,21.011516307467,"1","Anubis"
"1939",-7.6019733694578,21.5576977531059,"1","Atum"
"1940",-29.4827017310829,9.86145011589712,"1","Antisemitism"
"1941",-24.5225257706097,20.6120962085748,"4","Esteban Huertas"
"1942",-29.288942184781,-17.4970378755469,"2","Panama"
"1943",-21.3200217741899,-7.38829650144728,"1","Spanish language"
"1944",-19.9168630308524,-7.67549327931879,"1","Nahuatl"
"1945",1.66357692596814,20.132433479159,"6","Stephen Hawking"
"1946",-28.6241327123132,-5.94433394865152,"4","Czech Republic"
"1947",-22.1484853737058,1.45008154689431,"4","Flag"
"1948",-13.6617440762707,14.779621157966,"1","Karaite Judaism"
"1949",-4.63997910440231,-10.1433832730256,"4","Warship"
"1950",-5.42603412000799,-9.17871055760724,"2","Coast guard"
"1951",9.73631935270474,0.785652903571363,"7","Equilibrium market price"
"1952",35.2392622165239,50.1719850722105,"7","Samba"
"1953",-1.01641450936561,-6.89200874124314,"4","Nuclear weapon"
"1954",-43.8900264304625,-25.3187984952678,"2","Chojnów"
"1955",16.7573468887689,31.7520156534483,"6","Comics"
"1956",50.6438929184551,-25.5757833331713,"10","Diamond"
"1957",-11.3479666102433,0.793715271210102,"4","Thanksgiving"
"1958",0.990979186519249,21.5749989463927,"4","Nobel Prize"
"1959",50.8547442033635,6.41683250462445,"7","Graph"
"1960",35.4239039773359,11.4802279355861,"7","Collision detection"
"1961",42.1101716994635,19.702444475322,"7","Berkeley Software Distribution"
"1962",-53.6676400583366,24.9786991595404,"9","Jacques Cartier"
"1963",-53.9463611753457,24.6200307118413,"9","Vasco da Gama"
"1964",-40.3329013311187,-10.7277737703725,"2","Kayseri"
"1965",47.5366166723918,-20.7638542355918,"10","Iodised salt"
"1966",6.39549505617796,-6.63232296103036,"4","College"
"1967",47.5349871468492,-6.59638074289558,"7","Battery"
"1968",20.1189631620627,-11.7353000443768,"10","Knife"
"1969",-10.8207514216129,-18.9125931374544,"2","Nyngan, New South Wales"
"1970",29.2520006904283,-21.0124977496728,"10","Film (disambiguation)"
"1971",44.6879185345876,5.90217759321232,"7","Photographic film"
"1972",6.52545985918726,-17.2687870163042,"7","Compass"
"1973",-53.5612198556006,23.9901595125537,"9","Ferdinand Magellan"
"1974",-54.0041470975692,24.669779978443,"9","Henry the Navigator"
"1975",30.0933652303352,-21.4772994006679,"10","Concrete"
"1976",26.7287739611251,-51.3564002971038,"4","Marathon"
"1977",-43.8271890057639,10.8589695274563,"9","Holy Roman Empire"
"1978",-53.4636084363468,-29.0359597395942,"2","Friesland"
"1979",-53.3537007593248,-28.8954069662868,"2","Groningen (province)"
"1980",-53.4355358658142,-29.0093519836699,"2","Groningen"
"1981",-49.2587451634604,-21.014025162811,"9","Burgundy"
"1982",-43.1472568651101,11.4794875469443,"9","Duke"
"1983",-18.7419971266219,1.4494756459969,"1","Latin"
"1984",-44.6022821641196,2.04920679772352,"1","Middle Ages"
"1985",-42.5379936311498,8.45027232881746,"9","Louis Bonaparte"
"1986",-42.6212517897085,8.51250042244777,"6","Michiel de Ruyter"
"1987",-35.4590731409658,32.972647293724,"4","Johan Rudolf Thorbecke"
"1988",-30.8015676147867,7.77310800916302,"9","Karel Doorman"
"1989",-7.64374247978128,5.26384495547146,"1","The Star-Spangled Banner"
"1990",-27.7297047146483,21.3367217446882,"4","Abdou Diouf"
"1991",29.9725319720711,-5.48982278959739,"10","Needle"
"1992",-36.5391278661639,58.7645461814846,"9","February 3"
"1993",-30.7762676144485,-27.920967798629,"2","Province"
"1994",53.1225396311411,-31.0328733253696,"10","Jade"
"1995",-28.4645094042952,17.8243164202162,"4","Viktor Yushchenko"
"1996",-28.4122208123112,17.8418935486626,"4","Viktor Yanukovych"
"1997",47.5577854152231,-20.8261826203637,"10","Salt"
"1998",6.9630964026298,-0.595317947316939,"4","Business"
"1999",-10.9769774932575,-3.26078414843359,"2","Winter"
"2000",-39.1498567459217,52.2408710137372,"9","June 1"
"2001",-24.7748361747107,9.14110116763062,"4","Junta"
"2002",-53.4179963804278,21.92404667581,"9","Nezahualcoyotl"
"2003",-40.344723887046,3.65067528618608,"9","Miguel Hidalgo"
"2004",4.26522401142091,12.7958068893154,"4","Death penalty"
"2005",-27.1830981491595,19.8800705002218,"4","Kofi Annan"
"2006",-31.5702546680473,18.7447404618202,"4","United Nations General Assembly"
"2007",43.9312184989733,-21.2993453148779,"10","Mining"
"2008",-2.64015311580901,-10.3733175608829,"4","Bomber"
"2009",3.01753400525151,5.93863544242407,"4","Huntingdon Life Sciences"
"2010",-9.83698206919697,-45.1981304976902,"2","Huntingdon"
"2011",27.8115620464508,-6.76682931443024,"10","Condom"
"2012",-8.45051751892894,-14.5824110741188,"2","Osaka"
"2013",49.7449996830718,36.5199621399082,"6","Piano"
"2014",-24.2788118986596,-21.7536089248716,"4","Channel Islands"
"2015",15.0523688280141,10.9420534850265,"1","Hedonism"
"2016",2.8504029684652,-19.4581369578526,"2","Shinkansen"
"2017",51.8664607457549,-23.1287390683657,"10","Copper"
"2018",-50.9417280203203,9.13455489454244,"9","Prince"
"2019",-50.8812262913533,9.16674204605592,"9","Princess"
"2020",52.3737962522383,-23.5039802020028,"10","Ore"
"2021",-4.96326892283808,-26.8137155923218,"2","Gainesville, Florida"
"2022",4.96231447853419,-7.90577703998871,"2","University of Florida"
"2023",10.4850890737147,34.736983787205,"8","X-Men"
"2024",9.87907224489587,34.5280305843873,"1","Iron Man"
"2025",-24.5003027466206,22.5240231303303,"4","Andris Piebalgs"
"2026",-26.5613757649119,16.7316688630325,"4","Augusto Pinochet"
"2027",47.3563494789689,-12.1013294352754,"10","Plasma (physics)"
"2028",-35.4554363019658,-23.19567894853,"2","Puebla (state)"
"2029",-4.68117803867909,55.8938702196414,"8","Dan Aykroyd"
"2030",-2.90238029806355,60.2269332436036,"8","John Belushi"
"2031",-1.35562502584612,42.8011464165375,"8","The Blues Brothers"
"2032",-52.5650455387181,-27.1735406665369,"2","Arnhem"
"2033",-6.23774462428505,-7.25629421974194,"4","KNIL"
"2034",-52.7020360222505,-26.9077010742484,"2","Bronbeek"
"2035",14.941110981342,70.7943590094144,"8","David Bowie"
"2036",-19.9906963864709,43.852988227081,"4","1952"
"2037",-25.502354798157,13.2616721231754,"4","Benito Mussolini"
"2038",-32.7818574721764,5.46636826587574,"4","Puppet state"
"2039",-3.24623289892992,6.82450219194698,"10","Banana republic"
"2040",10.6090491498214,-14.1767137890085,"4","Banana Republic"
"2041",-42.7555276855276,8.48654552416225,"2","Kingdom of Holland"
"2042",-52.3452609533725,15.1519405425629,"9","Victor Emmanuel III of Italy"
"2043",13.6696687280503,29.0528043345811,"8","Alter ego"
"2044",12.1217658967828,49.254384983565,"8","Ziggy Stardust"
"2045",12.1417177991046,49.2855818240922,"8","The Spiders from Mars"
"2046",45.0849610476444,-48.3857791730681,"4","Michael Schumacher"
"2047",-8.45474811933744,-15.084359989097,"2","Yokohama"
"2048",-31.5447428711195,6.09801634183942,"4","Axis countries"
"2049",51.5825055038195,3.86473019271844,"7","Axis"
"2050",-25.8305907088056,-5.48283883828968,"1","Icelandic language"
"2051",-42.5121158557198,-18.5221621437342,"2","Passu"
"2052",10.4711224622425,-51.8769125893445,"7","Equator"
"2053",2.94125877970174,-12.2267377548653,"7","Rocket"
"2054",-0.758699063070231,9.85088161163012,"4","Advisor"
